timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle
1738850304.373282,0,-718.572998046875,152.32589721679688,1.8575620651245117,393.469970703125,356.1086730957031,-2.694255828857422,178.19276428222656,279.1666564941406,,,,
1738850304.4023745,0,-718.5747680664062,153.2389373779297,1.8192218542099,380.97265625,350.2138977050781,-2.6679985523223877,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.4460251,0,-718.6244506835938,153.84014892578125,1.8638097047805786,370.27728271484375,347.15960693359375,-2.7261483669281006,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.4722445,0,-718.691650390625,152.16587829589844,1.8032997846603394,360.8646545410156,341.94091796875,-2.712968111038208,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.5082083,0,-720.75341796875,150.99684143066406,1.6900337934494019,352.28472900390625,339.22479248046875,-2.7298216819763184,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.5345688,0,-722.134521484375,150.25440979003906,1.6147489547729492,342.19219970703125,336.1519470214844,-2.817293405532837,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.5796611,0,-722.9686279296875,149.837158203125,1.5701706409454346,333.00433349609375,332.7394104003906,-2.8734960556030273,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.606789,0,-721.407470703125,149.64645385742188,1.6164292097091675,322.4278564453125,331.0740966796875,-2.9182708263397217,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.6359384,0,-720.2498168945312,149.59927368164062,1.7203019857406616,312.88897705078125,328.5140686035156,-2.9290359020233154,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.675299,0,-721.4600830078125,149.63247680664062,1.656267762184143,304.07513427734375,327.2944030761719,-2.9137630462646484,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.6989336,0,-722.3031616210938,149.7021484375,1.611236333847046,291.7317810058594,324.9075622558594,-2.9276680946350098,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.7338336,0,-720.8419799804688,149.78054809570312,1.77988862991333,280.9893798828125,321.66705322265625,-2.9213449954986572,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.7707834,0,-719.8165283203125,151.88162231445312,1.77731192111969,269.43817138671875,319.8854675292969,-2.9145610332489014,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.804721,0,-721.15673828125,153.28665161132812,1.6892224550247192,257.3664245605469,317.0779724121094,-2.9085092544555664,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.8359478,0,-720.1146850585938,152.10397338867188,1.6967037916183472,246.99168395996094,315.5789794921875,-2.848313570022583,178.19276428222656,279.1666564941406,0.0,0.0,0.0,0.0
1738850304.870506,0,-719.408447265625,151.19595336914062,1.7027994394302368,233.80958557128906,312.93646240234375,-2.8762826919555664,178.19276428222656,275.0,0.0,-25.10034032614834,25.10034032614834,-90.0
1738850304.8985682,0,-718.9756469726562,150.55889892578125,1.7073241472244263,222.71900939941406,309.48907470703125,-2.777874231338501,170.0,275.0,-49.35400170016001,0.0,49.35400170016001,180.0
1738850304.9352932,0,-718.7449951171875,150.15206909179688,1.8383097648620605,213.1163330078125,307.55523681640625,-2.764237642288208,161.80723571777344,270.8333435058594,-49.35400170016001,-25.10034032614834,55.37006924600931,-153.04313052631736
1738850304.9722235,0,-720.6463623046875,149.92160034179688,1.727692723274231,208.46920776367188,302.61590576171875,-2.632521390914917,153.6144561767578,266.6666564941406,-49.35409362057605,-25.10052416698042,55.37023451788654,-153.04300407999168
1738850305.0035965,0,-719.9652709960938,149.8146209716797,1.7178373336791992,201.04403686523438,299.7076110839844,-2.565030097961426,149.51806640625,266.6666564941406,-24.677046810288026,0.0,24.677046810288026,180.0
1738850305.0372427,0,-719.4656372070312,149.7863006591797,1.7120946645736694,193.49237060546875,294.1988830566406,-2.4774796962738037,137.22891235351562,262.5,-74.03104851044804,-25.10034032614834,78.17047542419567,-161.270693006272
1738850305.070663,0,-719.1305541992188,151.83181762695312,1.7205934524536133,183.78880310058594,286.9516906738281,-2.4646260738372803,129.03614807128906,258.3333435058594,-49.35400170016001,-25.10034032614834,55.37006924600931,-153.04313052631736
1738850305.105143,0,-718.9278564453125,153.21546936035156,1.7271324396133423,174.6062774658203,282.7160339355469,-2.541581153869629,116.74698638916016,254.1666717529297,-74.03109447065606,-25.10043224656438,78.17054846607877,-161.27064001690096
1738850305.1327753,0,-720.8173828125,152.0320281982422,1.6513952016830444,165.83279418945312,276.5729675292969,-2.5247929096221924,108.55421447753906,250.0,-49.35404766036803,-25.10043224656438,55.37015188191421,-153.04306730306016
1738850305.170584,0,-722.1009521484375,151.13392639160156,1.6009875535964966,157.352294921875,269.1378173828125,-2.515700340270996,96.26506042480469,241.6666717529297,-74.03104851044804,-50.20077257271272,89.44670877373598,-145.85863538518444
1738850305.2039013,0,-720.8946533203125,152.54026794433594,1.651235580444336,145.07290649414062,264.9700622558594,-2.616443157196045,88.0722885131836,237.5,-49.35404766036803,-25.10043224656438,55.37015188191421,-153.04306730306016
1738850305.2388155,0,-721.9876098632812,151.4651641845703,1.6086820363998413,134.2471466064453,259.0164489746094,-2.6298813819885254,75.78313446044922,233.3333282470703,-74.03104851044804,-25.10043224656438,78.17050493965534,-161.27062920007748
1738850305.2735283,0,-720.6997680664062,150.70382690429688,1.6505929231643677,124.54415893554688,251.80589294433594,-2.5864181518554688,63.49397659301758,229.1666717529297,-74.03107149055205,-25.10034032614834,78.17049718741526,-161.27069841466954
1738850305.3027523,0,-721.77880859375,150.21250915527344,1.6118197441101074,115.63340759277344,245.81924438476562,-2.6041035652160645,55.301204681396484,225.0,-49.35404766036803,-25.10043224656438,55.37015188191421,-153.04306730306016
1738850305.338384,0,-720.5137939453125,149.93003845214844,1.6552259922027588,107.23186492919922,240.72105407714844,-2.6157844066619873,43.012046813964844,220.8333282470703,-74.03107149055205,-25.10043224656438,78.17052670286671,-161.27063460849072
1738850305.3721516,0,-719.635986328125,149.79518127441406,1.6857190132141113,99.12142181396484,234.18258666992188,-2.678359031677246,34.819278717041016,216.6666717529297,-49.354024680264025,-25.10034032614834,55.37008972928055,-153.04314130594943
1738850305.3981345,0,-721.0777587890625,149.75534057617188,1.63606595993042,89.15330505371094,230.70712280273438,-2.7412567138671875,22.530120849609375,212.5,-74.03107149055205,-25.10043224656438,78.17052670286671,-161.27063460849072
